Animal,testnum,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
16,1,LD1_12_16_17_18_2023-03-01 12-03-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.08305921052633, 1.6093750000000004, 1.6093750000000004], [1.6093750000000004, 101.08305921052633, 100.2935855263158, 0.8199013157894741]], 'ys': [[1.8276601830663686, 1.331092677345545, 106.6034038901602, 107.09997139588101, 107.09997139588101], [107.09997139588101, 106.6034038901602, 214.85512013729976, 214.85512013729976]]}",dark,FALSE,1,"(1800, 3600)",0.409772349,0.590782898,1609.754042,161.3616636
16,1,LD1_12_16_17_18_2023-03-01 12-03-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.08305921052633, 1.6093750000000004, 1.6093750000000004], [1.6093750000000004, 101.08305921052633, 100.2935855263158, 0.8199013157894741]], 'ys': [[1.8276601830663686, 1.331092677345545, 106.6034038901602, 107.09997139588101, 107.09997139588101], [107.09997139588101, 106.6034038901602, 214.85512013729976, 214.85512013729976]]}",dark,FALSE,2,"(3600, 5400)",0.214880622,0.785119378,1000.397988,100.2798437
16,1,LD1_12_16_17_18_2023-03-01 12-03-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.08305921052633, 1.6093750000000004, 1.6093750000000004], [1.6093750000000004, 101.08305921052633, 100.2935855263158, 0.8199013157894741]], 'ys': [[1.8276601830663686, 1.331092677345545, 106.6034038901602, 107.09997139588101, 107.09997139588101], [107.09997139588101, 106.6034038901602, 214.85512013729976, 214.85512013729976]]}",dark,FALSE,3,"(5400, 7200)",0.596335369,0.405330372,1267.731037,127.077295
16,1,LD1_12_16_17_18_2023-03-01 12-03-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.08305921052633, 1.6093750000000004, 1.6093750000000004], [1.6093750000000004, 101.08305921052633, 100.2935855263158, 0.8199013157894741]], 'ys': [[1.8276601830663686, 1.331092677345545, 106.6034038901602, 107.09997139588101, 107.09997139588101], [107.09997139588101, 106.6034038901602, 214.85512013729976, 214.85512013729976]]}",dark,FALSE,4,"(7200, 9000)",0.495555556,0.520555556,1111.542394,111.4209533
15,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.08305921052633, 1.6093750000000004, 1.6093750000000004], [1.6093750000000004, 101.08305921052633, 100.2935855263158, 0.8199013157894741]], 'ys': [[1.8276601830663686, 1.331092677345545, 106.6034038901602, 107.09997139588101, 107.09997139588101], [107.09997139588101, 106.6034038901602, 214.85512013729976, 214.85512013729976]]}",dark,FALSE,0,"(0, 1800)",0.188228762,0.812881732,1170.431547,117.323999
15,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.08305921052633, 1.6093750000000004, 1.6093750000000004], [1.6093750000000004, 101.08305921052633, 100.2935855263158, 0.8199013157894741]], 'ys': [[1.8276601830663686, 1.331092677345545, 106.6034038901602, 107.09997139588101, 107.09997139588101], [107.09997139588101, 106.6034038901602, 214.85512013729976, 214.85512013729976]]}",dark,FALSE,1,"(1800, 3600)",0.596890616,0.405885619,1780.75999,178.5032913
15,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.08305921052633, 1.6093750000000004, 1.6093750000000004], [1.6093750000000004, 101.08305921052633, 100.2935855263158, 0.8199013157894741]], 'ys': [[1.8276601830663686, 1.331092677345545, 106.6034038901602, 107.09997139588101, 107.09997139588101], [107.09997139588101, 106.6034038901602, 214.85512013729976, 214.85512013729976]]}",dark,FALSE,2,"(3600, 5400)",0.100499722,0.905607996,1274.10013,127.7157326
15,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.08305921052633, 1.6093750000000004, 1.6093750000000004], [1.6093750000000004, 101.08305921052633, 100.2935855263158, 0.8199013157894741]], 'ys': [[1.8276601830663686, 1.331092677345545, 106.6034038901602, 107.09997139588101, 107.09997139588101], [107.09997139588101, 106.6034038901602, 214.85512013729976, 214.85512013729976]]}",dark,FALSE,3,"(5400, 7200)",0.474181011,0.53525819,1145.762554,114.8511804
15,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.08305921052633, 1.6093750000000004, 1.6093750000000004], [1.6093750000000004, 101.08305921052633, 100.2935855263158, 0.8199013157894741]], 'ys': [[1.8276601830663686, 1.331092677345545, 106.6034038901602, 107.09997139588101, 107.09997139588101], [107.09997139588101, 106.6034038901602, 214.85512013729976, 214.85512013729976]]}",dark,FALSE,4,"(7200, 9000)",0.048888889,0.951111111,677.4228087,67.90482806
20,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.08305921052633, 1.6093750000000004, 1.6093750000000004], [1.6093750000000004, 101.08305921052633, 100.2935855263158, 0.8199013157894741]], 'ys': [[1.8276601830663686, 1.331092677345545, 106.6034038901602, 107.09997139588101, 107.09997139588101], [107.09997139588101, 106.6034038901602, 214.85512013729976, 214.85512013729976]]}",dark,FALSE,0,"(0, 1800)",0.534147696,0.468073293,1691.357929,169.5416332
20,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.08305921052633, 1.6093750000000004, 1.6093750000000004], [1.6093750000000004, 101.08305921052633, 100.2935855263158, 0.8199013157894741]], 'ys': [[1.8276601830663686, 1.331092677345545, 106.6034038901602, 107.09997139588101, 107.09997139588101], [107.09997139588101, 106.6034038901602, 214.85512013729976, 214.85512013729976]]}",dark,FALSE,1,"(1800, 3600)",0.185452526,0.815102721,1173.506724,117.6322546
20,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.08305921052633, 1.6093750000000004, 1.6093750000000004], [1.6093750000000004, 101.08305921052633, 100.2935855263158, 0.8199013157894741]], 'ys': [[1.8276601830663686, 1.331092677345545, 106.6034038901602, 107.09997139588101, 107.09997139588101], [107.09997139588101, 106.6034038901602, 214.85512013729976, 214.85512013729976]]}",dark,FALSE,2,"(3600, 5400)",0.202109939,0.798445308,1083.601318,108.6201413
20,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.08305921052633, 1.6093750000000004, 1.6093750000000004], [1.6093750000000004, 101.08305921052633, 100.2935855263158, 0.8199013157894741]], 'ys': [[1.8276601830663686, 1.331092677345545, 106.6034038901602, 107.09997139588101, 107.09997139588101], [107.09997139588101, 106.6034038901602, 214.85512013729976, 214.85512013729976]]}",dark,FALSE,3,"(5400, 7200)",0.28373126,0.717379234,950.8383228,95.31198535
20,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.08305921052633, 1.6093750000000004, 1.6093750000000004], [1.6093750000000004, 101.08305921052633, 100.2935855263158, 0.8199013157894741]], 'ys': [[1.8276601830663686, 1.331092677345545, 106.6034038901602, 107.09997139588101, 107.09997139588101], [107.09997139588101, 106.6034038901602, 214.85512013729976, 214.85512013729976]]}",dark,FALSE,4,"(7200, 9000)",0.087222222,0.915,803.6637644,80.55921506
3,1,LD1_01_02_03_06_2023-03-01 12-34-03.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,0,"(0, 1800)",0.590782898,0.412548584,1847.245723,186.9788359
3,1,LD1_01_02_03_06_2023-03-01 12-34-03.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,1,"(1800, 3600)",0.221543587,0.780677401,1352.755357,136.9263541
3,1,LD1_01_02_03_06_2023-03-01 12-34-03.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,2,"(3600, 5400)",0.238200999,0.762909495,1129.869428,114.365765
3,1,LD1_01_02_03_06_2023-03-01 12-34-03.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,3,"(5400, 7200)",0.308717379,0.691282621,1123.174099,113.6880616
3,1,LD1_01_02_03_06_2023-03-01 12-34-03.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,4,"(7200, 9000)",0.131666667,0.872777778,897.5000728,90.84526045
10,1,LD1_04_05_10_11_2023-03-01 11-49-34.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",light,FALSE,0,"(0, 1800)",0.559689062,0.440310938,1891.049852,191.4127047
10,1,LD1_04_05_10_11_2023-03-01 11-49-34.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",light,FALSE,1,"(1800, 3600)",0.113825652,0.887284842,1155.827376,116.9932373
10,1,LD1_04_05_10_11_2023-03-01 11-49-34.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",light,FALSE,2,"(3600, 5400)",0.295946696,0.704053304,1116.363966,112.9987377
10,1,LD1_04_05_10_11_2023-03-01 11-49-34.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",light,FALSE,3,"(5400, 7200)",0.466962798,0.534147696,1211.591551,122.6377059
10,1,LD1_04_05_10_11_2023-03-01 11-49-34.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",light,FALSE,4,"(7200, 9000)",0.345555556,0.654444444,819.3571531,82.93560773
9,1,LD1_07_08_09_13_2023-03-01 12-47-50.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,0,"(0, 1800)",0,1,650.4307231,65.83681744
9,1,LD1_07_08_09_13_2023-03-01 12-47-50.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,1,"(1800, 3600)",0.483064964,0.516935036,1433.31928,145.0810616
9,1,LD1_07_08_09_13_2023-03-01 12-47-50.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,2,"(3600, 5400)",0.339255969,0.662409772,1157.659391,117.1786745
9,1,LD1_07_08_09_13_2023-03-01 12-47-50.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,3,"(5400, 7200)",0.3808995,0.620210994,1262.982896,127.8395553
9,1,LD1_07_08_09_13_2023-03-01 12-47-50.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,4,"(7200, 9000)",0.309444444,0.696111111,950.8626646,96.24664002
17,1,LD1_12_16_17_18_2023-03-01 12-03-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,0,"(0, 1800)",0.553581344,0.446418656,1442.02484,145.9622413
17,1,LD1_12_16_17_18_2023-03-01 12-03-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,1,"(1800, 3600)",0.343697946,0.657412549,1449.602501,146.7292547
17,1,LD1_12_16_17_18_2023-03-01 12-03-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,2,"(3600, 5400)",0.192670738,0.817323709,913.2802588,92.44253621
17,1,LD1_12_16_17_18_2023-03-01 12-03-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,3,"(5400, 7200)",0.562465297,0.438645197,957.2894441,96.89716081
17,1,LD1_12_16_17_18_2023-03-01 12-03-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,4,"(7200, 9000)",0.190555556,0.810555556,871.8220279,88.24612008
23,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,0,"(0, 1800)",0.445863409,0.556357579,1563.448722,158.2528076
23,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,1,"(1800, 3600)",0.477512493,0.527484731,1535.541693,155.4280487
23,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,2,"(3600, 5400)",0.308162132,0.691837868,1154.509428,116.8598342
23,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,3,"(5400, 7200)",0.441421433,0.56191005,1140.918711,115.4841772
23,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",dark,FALSE,4,"(7200, 9000)",0.061111111,0.938888889,934.4179146,94.58209686
21,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",light,FALSE,0,"(0, 1800)",0.69516935,0.305385897,1684.248165,170.480168
21,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",light,FALSE,1,"(1800, 3600)",0.173237091,0.826762909,1131.413835,114.5220905
21,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",light,FALSE,2,"(3600, 5400)",0.446418656,0.553581344,1117.230568,113.0864554
21,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",light,FALSE,3,"(5400, 7200)",0.43420322,0.56579678,1073.468109,108.6568045
21,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[3.061079545454548, 105.96317744755245, 104.43870192307693, 4.585555069930073], [4.585555069930073, 104.43870192307693, 105.2009396853147, 2.2988417832167856]], 'ys': [[2.317897727272709, 2.317897727272709, 110.32698863636362, 109.33607954545454], [109.33607954545454, 110.32698863636362, 215.85880681818182, 216.35426136363637]]}",light,FALSE,4,"(7200, 9000)",0.269444444,0.731666667,1045.178798,105.7933508
6,1,LD1_01_02_03_06_2023-03-01 12-34-03.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,0,"(0, 1800)",0.619655747,0.383120489,1850.529072,183.7049719
6,1,LD1_01_02_03_06_2023-03-01 12-34-03.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,1,"(1800, 3600)",0.551360355,0.449750139,1472.193791,146.1470253
6,1,LD1_01_02_03_06_2023-03-01 12-34-03.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,2,"(3600, 5400)",0.486396446,0.515269295,1392.672132,138.2527834
6,1,LD1_01_02_03_06_2023-03-01 12-34-03.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,3,"(5400, 7200)",0.784008884,0.21710161,1169.889814,116.1368274
6,1,LD1_01_02_03_06_2023-03-01 12-34-03.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,4,"(7200, 9000)",0.211666667,0.796111111,1114.044891,110.5930129
11,1,LD1_04_05_10_11_2023-03-01 11-49-34.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,0,"(0, 1800)",0.225430316,0.781232649,1194.087622,118.5389824
11,1,LD1_04_05_10_11_2023-03-01 11-49-34.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,1,"(1800, 3600)",0,1,612.4452238,60.79841401
11,1,LD1_04_05_10_11_2023-03-01 11-49-34.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,2,"(3600, 5400)",0,1,495.4100186,49.18014256
11,1,LD1_04_05_10_11_2023-03-01 11-49-34.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,3,"(5400, 7200)",0,1,479.3217461,47.5830341
