Animal,Experiment,Date,din,state,time,rewarded
02,25c2,250701,3,0.0,1751388831.029871,
02,25c2,250701,3,1.0,1751388831.0762584,0.0
02,25c2,250701,3,0.0,1751388831.1242497,
02,25c2,250701,3,1.0,1751388831.187296,0.0
02,25c2,250701,3,0.0,1751388831.2192087,
02,25c2,250701,3,1.0,1751388831.298414,0.0
02,25c2,250701,3,0.0,1751388831.330151,
02,25c2,250701,3,1.0,1751388831.4092965,0.0
02,25c2,250701,3,0.0,1751388831.4566145,
02,25c2,250701,3,1.0,1751388831.51892,0.0
02,25c2,250701,3,0.0,1751388831.5667932,
02,25c2,250701,3,1.0,1751388831.6305962,0.0
02,25c2,250701,3,0.0,1751388831.678624,
02,25c2,250701,3,1.0,1751388831.756279,0.0
02,25c2,250701,3,0.0,1751388831.8033657,
02,25c2,250701,3,1.0,1751388831.8665664,0.0
02,25c2,250701,3,0.0,1751388831.9303954,
02,25c2,250701,3,1.0,1751388832.009003,0.0
02,25c2,250701,3,0.0,1751388832.072847,
02,25c2,250701,5,1.0,1751388848.225947,0.0
02,25c2,250701,5,0.0,1751388848.2428703,
02,25c2,250701,4,1.0,1751388859.014185,1.0
02,25c2,250701,4,0.0,1751388859.0460703,
02,25c2,250701,4,1.0,1751388859.108508,0.0
02,25c2,250701,4,0.0,1751388859.1404507,
02,25c2,250701,4,1.0,1751388859.1883252,0.0
02,25c2,250701,4,0.0,1751388859.2348182,
02,25c2,250701,4,1.0,1751388859.2978165,0.0
02,25c2,250701,4,0.0,1751388859.3453755,
02,25c2,250701,4,1.0,1751388859.3933656,0.0
02,25c2,250701,4,0.0,1751388859.440921,
02,25c2,250701,4,1.0,1751388859.5044253,0.0
02,25c2,250701,4,0.0,1751388859.5681863,
02,25c2,250701,4,1.0,1751388859.6320562,0.0
02,25c2,250701,4,0.0,1751388859.6792166,
02,25c2,250701,4,1.0,1751388859.743142,0.0
02,25c2,250701,4,0.0,1751388859.8047516,
02,25c2,250701,4,1.0,1751388859.8970387,0.0
02,25c2,250701,4,0.0,1751388859.945066,
02,25c2,250701,4,1.0,1751388860.0383494,0.0
02,25c2,250701,4,0.0,1751388860.0694692,
02,25c2,250701,5,1.0,1751388865.1483245,1.0
02,25c2,250701,5,0.0,1751388865.1959066,
02,25c2,250701,5,1.0,1751388865.243807,0.0
02,25c2,250701,5,0.0,1751388865.2748277,
02,25c2,250701,5,1.0,1751388865.322301,0.0
02,25c2,250701,5,0.0,1751388865.368746,
02,25c2,250701,5,1.0,1751388865.4325686,0.0
02,25c2,250701,5,0.0,1751388865.4789836,
02,25c2,250701,5,1.0,1751388865.541453,0.0
02,25c2,250701,5,0.0,1751388865.5883272,
02,25c2,250701,5,1.0,1751388865.6662214,0.0
02,25c2,250701,5,0.0,1751388865.7141287,
02,25c2,250701,5,1.0,1751388865.77728,0.0
02,25c2,250701,5,0.0,1751388865.8246033,
02,25c2,250701,5,1.0,1751388865.9023762,0.0
02,25c2,250701,5,0.0,1751388865.950283,
02,25c2,250701,5,1.0,1751388866.0127995,0.0
02,25c2,250701,5,0.0,1751388866.076232,
02,25c2,250701,3,1.0,1751388869.4556985,1.0
02,25c2,250701,3,0.0,1751388869.4876134,
02,25c2,250701,3,1.0,1751388869.550243,0.0
02,25c2,250701,3,0.0,1751388869.59812,
02,25c2,250701,3,1.0,1751388869.6460905,0.0
02,25c2,250701,3,0.0,1751388869.6938498,
02,25c2,250701,3,1.0,1751388869.7560046,0.0
02,25c2,250701,3,0.0,1751388869.8027434,
02,25c2,250701,3,1.0,1751388869.8666768,0.0
02,25c2,250701,3,0.0,1751388869.9131112,
02,25c2,250701,3,1.0,1751388869.9762,0.0
02,25c2,250701,3,0.0,1751388870.0232744,
02,25c2,250701,3,1.0,1751388870.086495,0.0
02,25c2,250701,3,0.0,1751388870.1345146,
02,25c2,250701,3,1.0,1751388870.1981523,0.0
02,25c2,250701,3,0.0,1751388870.2618182,
02,25c2,250701,3,1.0,1751388870.3237824,0.0
02,25c2,250701,3,0.0,1751388870.3716247,
02,25c2,250701,3,1.0,1751388870.451298,0.0
02,25c2,250701,3,0.0,1751388870.4983864,
02,25c2,250701,5,1.0,1751388881.468978,0.0
02,25c2,250701,5,0.0,1751388881.5159633,
02,25c2,250701,4,1.0,1751388891.2780857,1.0
02,25c2,250701,4,0.0,1751388891.3092067,
02,25c2,250701,4,1.0,1751388891.3713984,0.0
02,25c2,250701,4,0.0,1751388891.4032836,
02,25c2,250701,4,1.0,1751388891.4509342,0.0
02,25c2,250701,4,0.0,1751388891.4984968,
02,25c2,250701,4,1.0,1751388891.5455866,0.0
02,25c2,250701,4,0.0,1751388891.6075983,
02,25c2,250701,4,1.0,1751388891.6541388,0.0
02,25c2,250701,4,0.0,1751388891.7020397,
02,25c2,250701,4,1.0,1751388891.7651126,0.0
02,25c2,250701,4,0.0,1751388891.827317,
02,25c2,250701,4,1.0,1751388891.874816,0.0
02,25c2,250701,4,0.0,1751388891.9377685,
02,25c2,250701,4,1.0,1751388892.000168,0.0
02,25c2,250701,4,0.0,1751388892.0622418,
02,25c2,250701,4,1.0,1751388892.1397347,0.0
02,25c2,250701,4,0.0,1751388892.1875825,
02,25c2,250701,4,1.0,1751388892.251407,0.0
02,25c2,250701,4,0.0,1751388892.3149805,
02,25c2,250701,4,1.0,1751388892.3762465,0.0
02,25c2,250701,4,0.0,1751388892.4393086,
02,25c2,250701,4,1.0,1751388892.5031705,0.0
02,25c2,250701,4,0.0,1751388892.5667286,
02,25c2,250701,4,1.0,1751388892.646341,0.0
02,25c2,250701,4,0.0,1751388892.6934488,
02,25c2,250701,4,1.0,1751388892.7574122,0.0
02,25c2,250701,4,0.0,1751388892.821471,
02,25c2,250701,4,1.0,1751388892.9003465,0.0
02,25c2,250701,4,0.0,1751388892.931512,
02,25c2,250701,5,1.0,1751388897.9983764,1.0
02,25c2,250701,5,0.0,1751388898.0151834,
02,25c2,250701,5,1.0,1751388898.3312836,0.0
02,25c2,250701,5,0.0,1751388898.3620827,
02,25c2,250701,5,1.0,1751388898.3940115,0.0
02,25c2,250701,5,0.0,1751388898.4568596,
02,25c2,250701,5,1.0,1751388898.5186875,0.0
02,25c2,250701,5,0.0,1751388898.5665312,
02,25c2,250701,5,1.0,1751388898.6304927,0.0
02,25c2,250701,5,0.0,1751388898.6775637,
02,25c2,250701,5,1.0,1751388898.7244673,0.0
02,25c2,250701,5,0.0,1751388898.7872713,
02,25c2,250701,5,1.0,1751388898.8340392,0.0
02,25c2,250701,5,0.0,1751388898.8969443,
02,25c2,250701,5,1.0,1751388898.9450135,0.0
02,25c2,250701,5,0.0,1751388899.007936,
02,25c2,250701,5,1.0,1751388899.0709631,0.0
02,25c2,250701,5,0.0,1751388899.119069,
02,25c2,250701,5,1.0,1751388899.1810014,0.0
02,25c2,250701,5,0.0,1751388899.2435467,
02,25c2,250701,5,1.0,1751388899.30736,0.0
02,25c2,250701,5,0.0,1751388899.3706548,
02,25c2,250701,5,1.0,1751388899.432902,0.0
02,25c2,250701,5,0.0,1751388899.495859,
02,25c2,250701,5,1.0,1751388899.574656,0.0
02,25c2,250701,5,0.0,1751388899.6216528,
02,25c2,250701,5,1.0,1751388899.7001965,0.0
02,25c2,250701,5,0.0,1751388899.7478583,
02,25c2,250701,5,1.0,1751388899.8268485,0.0
02,25c2,250701,5,0.0,1751388899.8736718,
02,25c2,250701,3,1.0,1751388904.3332489,1.0
02,25c2,250701,3,0.0,1751388904.3491766,
02,25c2,250701,3,1.0,1751388904.411991,0.0
02,25c2,250701,3,0.0,1751388904.4441628,
02,25c2,250701,3,1.0,1751388904.4918082,0.0
02,25c2,250701,3,0.0,1751388904.539565,
02,25c2,250701,3,1.0,1751388904.6015196,0.0
02,25c2,250701,3,0.0,1751388904.6490064,
02,25c2,250701,3,1.0,1751388904.6964726,0.0
02,25c2,250701,3,0.0,1751388904.759892,
02,25c2,250701,3,1.0,1751388904.8217793,0.0
02,25c2,250701,3,0.0,1751388904.868804,
02,25c2,250701,3,1.0,1751388904.9480493,0.0
02,25c2,250701,3,0.0,1751388904.99563,
02,25c2,250701,3,1.0,1751388905.0584755,0.0
02,25c2,250701,3,0.0,1751388905.121344,
02,25c2,250701,3,1.0,1751388905.1842694,0.0
02,25c2,250701,3,0.0,1751388905.2321646,
02,25c2,250701,3,1.0,1751388905.3119562,0.0
02,25c2,250701,3,0.0,1751388905.3754337,
02,25c2,250701,3,1.0,1751388905.50025,0.0
02,25c2,250701,3,0.0,1751388905.594386,
02,25c2,250701,4,1.0,1751388917.2307963,1.0
02,25c2,250701,4,0.0,1751388917.278418,
02,25c2,250701,4,1.0,1751388917.3263073,0.0
02,25c2,250701,4,0.0,1751388917.3582058,
02,25c2,250701,4,1.0,1751388917.4059613,0.0
02,25c2,250701,4,0.0,1751388917.468895,
02,25c2,250701,4,1.0,1751388917.516026,0.0
02,25c2,250701,4,0.0,1751388917.5628955,
02,25c2,250701,4,1.0,1751388917.6261053,0.0
02,25c2,250701,4,0.0,1751388917.6731167,
02,25c2,250701,4,1.0,1751388917.7362394,0.0
02,25c2,250701,4,0.0,1751388917.7986162,
02,25c2,250701,4,1.0,1751388917.8593044,0.0
02,25c2,250701,4,0.0,1751388917.907252,
02,25c2,250701,4,1.0,1751388917.9700985,0.0
02,25c2,250701,4,0.0,1751388918.0331466,
02,25c2,250701,4,1.0,1751388918.0804696,0.0
02,25c2,250701,4,0.0,1751388918.144261,
02,25c2,250701,4,1.0,1751388918.207448,0.0
02,25c2,250701,4,0.0,1751388918.2705438,
02,25c2,250701,4,1.0,1751388918.3476777,0.0
02,25c2,250701,4,0.0,1751388918.410606,
02,25c2,250701,5,1.0,1751388930.8924825,1.0
02,25c2,250701,5,0.0,1751388930.9403644,
02,25c2,250701,5,1.0,1751388930.9882555,0.0
02,25c2,250701,5,0.0,1751388931.0201683,
02,25c2,250701,5,1.0,1751388931.0831375,0.0
02,25c2,250701,5,0.0,1751388931.114048,
02,25c2,250701,5,1.0,1751388931.1764894,0.0
02,25c2,250701,5,0.0,1751388931.208641,
02,25c2,250701,5,1.0,1751388931.271551,0.0
02,25c2,250701,5,0.0,1751388931.3190238,
02,25c2,250701,5,1.0,1751388931.3663018,0.0
02,25c2,250701,5,0.0,1751388931.4137487,
02,25c2,250701,5,1.0,1751388931.4766877,0.0
02,25c2,250701,5,0.0,1751388931.5240593,
02,25c2,250701,5,1.0,1751388931.5720768,0.0
02,25c2,250701,5,0.0,1751388931.6356456,
02,25c2,250701,5,1.0,1751388931.6980886,0.0
02,25c2,250701,5,0.0,1751388931.745197,
02,25c2,250701,5,1.0,1751388931.808301,0.0
02,25c2,250701,5,0.0,1751388931.855338,
02,25c2,250701,5,1.0,1751388931.9193728,0.0
02,25c2,250701,5,0.0,1751388931.967057,
02,25c2,250701,5,1.0,1751388932.0296495,0.0
02,25c2,250701,5,0.0,1751388932.077521,
02,25c2,250701,5,1.0,1751388932.1564136,0.0
02,25c2,250701,5,0.0,1751388932.2042491,
02,25c2,250701,5,1.0,1751388932.2679334,0.0
02,25c2,250701,5,0.0,1751388932.315957,
02,25c2,250701,3,1.0,1751388935.5747445,1.0
02,25c2,250701,3,0.0,1751388935.6066303,
02,25c2,250701,3,1.0,1751388935.668877,0.0
02,25c2,250701,3,0.0,1751388935.70079,
02,25c2,250701,3,1.0,1751388935.7485526,0.0
02,25c2,250701,3,0.0,1751388935.8116946,
02,25c2,250701,3,1.0,1751388935.8595655,0.0
02,25c2,250701,3,0.0,1751388935.907563,
02,25c2,250701,3,1.0,1751388935.970301,0.0
02,25c2,250701,3,0.0,1751388936.0161097,
02,25c2,250701,3,1.0,1751388936.0788453,0.0
02,25c2,250701,3,0.0,1751388936.1418152,
02,25c2,250701,3,1.0,1751388936.188443,0.0
02,25c2,250701,3,0.0,1751388936.2513669,
02,25c2,250701,3,1.0,1751388936.3143494,0.0
02,25c2,250701,3,0.0,1751388936.3765695,
02,25c2,250701,3,1.0,1751388936.4244423,0.0
02,25c2,250701,3,0.0,1751388936.4873157,
02,25c2,250701,3,1.0,1751388936.5498548,0.0
02,25c2,250701,3,0.0,1751388936.613021,
02,25c2,250701,3,1.0,1751388936.676215,0.0
02,25c2,250701,3,0.0,1751388936.739323,
02,25c2,250701,3,1.0,1751388936.8500495,0.0
02,25c2,250701,3,0.0,1751388936.8670423,
02,25c2,250701,3,1.0,1751388936.882505,0.0
02,25c2,250701,3,0.0,1751388936.8984628,
02,25c2,250701,4,1.0,1751388939.765851,1.0
02,25c2,250701,4,0.0,1751388939.7978718,
02,25c2,250701,4,1.0,1751388939.861022,0.0
02,25c2,250701,4,0.0,1751388939.8929536,
02,25c2,250701,4,1.0,1751388939.955004,0.0
02,25c2,250701,4,0.0,1751388939.9863796,
02,25c2,250701,4,1.0,1751388940.050207,0.0
02,25c2,250701,4,0.0,1751388940.098079,
02,25c2,250701,4,1.0,1751388940.1447368,0.0
02,25c2,250701,4,0.0,1751388940.192268,
02,25c2,250701,4,1.0,1751388940.2401395,0.0
02,25c2,250701,4,0.0,1751388940.3022416,
02,25c2,250701,4,1.0,1751388940.3500898,0.0
02,25c2,250701,4,0.0,1751388940.413054,
02,25c2,250701,4,1.0,1751388940.4609616,0.0
02,25c2,250701,4,0.0,1751388940.524799,
02,25c2,250701,4,1.0,1751388940.588658,0.0
02,25c2,250701,4,0.0,1751388940.6365006,
02,25c2,250701,4,1.0,1751388940.699439,0.0
02,25c2,250701,4,0.0,1751388940.7467191,
02,25c2,250701,4,1.0,1751388940.825112,0.0
02,25c2,250701,4,0.0,1751388940.8727283,
02,25c2,250701,4,1.0,1751388940.9352791,0.0
02,25c2,250701,4,0.0,1751388940.9831002,
02,25c2,250701,4,1.0,1751388941.0623558,0.0
02,25c2,250701,4,0.0,1751388941.125677,
02,25c2,250701,4,1.0,1751388958.933727,0.0
02,25c2,250701,4,0.0,1751388958.9648292,
02,25c2,250701,4,1.0,1751388959.02773,0.0
02,25c2,250701,4,0.0,1751388959.0596132,
02,25c2,250701,4,1.0,1751388959.1071446,0.0
02,25c2,250701,4,0.0,1751388959.1539123,
02,25c2,250701,5,1.0,1751389000.7817664,1.0
02,25c2,250701,5,0.0,1751389000.8296375,
02,25c2,250701,5,1.0,1751389000.861554,0.0
02,25c2,250701,5,0.0,1751389000.9094255,
02,25c2,250701,5,1.0,1751389000.957296,0.0
02,25c2,250701,5,0.0,1751389000.9890916,
02,25c2,250701,5,1.0,1751389001.036935,0.0
02,25c2,250701,5,0.0,1751389001.084335,
02,25c2,250701,5,1.0,1751389001.132136,0.0
02,25c2,250701,5,0.0,1751389001.194866,
02,25c2,250701,5,1.0,1751389001.2427971,0.0
02,25c2,250701,5,0.0,1751389001.2900643,
02,25c2,250701,5,1.0,1751389001.336983,0.0
02,25c2,250701,5,0.0,1751389001.3835912,
02,25c2,250701,5,1.0,1751389001.4301257,0.0
02,25c2,250701,5,0.0,1751389001.478011,
02,25c2,250701,5,1.0,1751389001.555662,0.0
02,25c2,250701,5,0.0,1751389001.602506,
02,25c2,250701,5,1.0,1751389001.6643922,0.0
02,25c2,250701,5,0.0,1751389001.6963055,
02,25c2,250701,3,1.0,1751389007.6574934,1.0
02,25c2,250701,3,0.0,1751389007.6883824,
02,25c2,250701,3,1.0,1751389008.32345,0.0
02,25c2,250701,3,0.0,1751389008.3553648,
02,25c2,250701,3,1.0,1751389008.4809542,0.0
02,25c2,250701,3,0.0,1751389008.5128386,
02,25c2,250701,3,1.0,1751389008.5447836,0.0
02,25c2,250701,3,0.0,1751389008.5911088,
02,25c2,250701,3,1.0,1751389008.6376336,0.0
02,25c2,250701,3,0.0,1751389008.6850903,
02,25c2,250701,3,1.0,1751389008.733126,0.0
02,25c2,250701,3,0.0,1751389008.765118,
02,25c2,250701,3,1.0,1751389008.828683,0.0
02,25c2,250701,3,0.0,1751389008.8606005,
02,25c2,250701,3,1.0,1751389008.9084027,0.0
02,25c2,250701,3,0.0,1751389008.9574294,
02,25c2,250701,3,1.0,1751389009.017635,0.0
02,25c2,250701,3,0.0,1751389009.0655086,
02,25c2,250701,3,1.0,1751389009.1131723,0.0
02,25c2,250701,3,0.0,1751389009.1756556,
02,25c2,250701,3,1.0,1751389009.2232363,0.0
02,25c2,250701,3,0.0,1751389009.2846415,
02,25c2,250701,3,1.0,1751389009.3479795,0.0
02,25c2,250701,3,0.0,1751389009.3951786,
02,25c2,250701,3,1.0,1751389009.4580452,0.0
02,25c2,250701,3,0.0,1751389009.5201852,
02,25c2,250701,3,1.0,1751389009.583769,0.0
02,25c2,250701,3,0.0,1751389009.6305869,
02,25c2,250701,3,1.0,1751389009.6929414,0.0
02,25c2,250701,3,0.0,1751389009.7405062,
02,25c2,250701,5,1.0,1751389021.3255963,0.0
02,25c2,250701,5,0.0,1751389021.3417044,
02,25c2,250701,4,1.0,1751389029.011363,1.0
02,25c2,250701,4,0.0,1751389029.0432432,
02,25c2,250701,4,1.0,1751389029.0907369,0.0
02,25c2,250701,4,0.0,1751389029.121199,
02,25c2,250701,4,1.0,1751389029.1684637,0.0
02,25c2,250701,4,0.0,1751389029.215204,
02,25c2,250701,4,1.0,1751389029.2632556,0.0
02,25c2,250701,4,0.0,1751389029.3103576,
02,25c2,250701,4,1.0,1751389029.3578749,0.0
02,25c2,250701,4,0.0,1751389029.4045582,
02,25c2,250701,4,1.0,1751389029.452387,0.0
02,25c2,250701,4,0.0,1751389029.4993932,
02,25c2,250701,4,1.0,1751389029.547381,0.0
02,25c2,250701,4,0.0,1751389029.608871,
02,25c2,250701,4,1.0,1751389029.6537206,0.0
02,25c2,250701,4,0.0,1751389029.7015934,
02,25c2,250701,4,1.0,1751389029.764326,0.0
02,25c2,250701,4,0.0,1751389029.8116825,
02,25c2,250701,4,1.0,1751389029.8733284,0.0
02,25c2,250701,4,0.0,1751389029.919186,
02,25c2,250701,4,1.0,1751389029.9979742,0.0
02,25c2,250701,4,0.0,1751389030.0451035,
02,25c2,250701,4,1.0,1751389030.1083572,0.0
02,25c2,250701,4,0.0,1751389030.1556082,
02,25c2,250701,4,1.0,1751389030.2194457,0.0
02,25c2,250701,4,0.0,1751389030.2515135,
02,25c2,250701,5,1.0,1751389036.2988155,1.0
02,25c2,250701,5,0.0,1751389036.3307312,
02,25c2,250701,5,1.0,1751389036.3786285,0.0
02,25c2,250701,5,0.0,1751389036.410196,
02,25c2,250701,5,1.0,1751389036.4578066,0.0
02,25c2,250701,5,0.0,1751389036.4897487,
02,25c2,250701,5,1.0,1751389036.5362582,0.0
02,25c2,250701,5,0.0,1751389036.5832946,
02,25c2,250701,5,1.0,1751389036.630574,0.0
02,25c2,250701,5,0.0,1751389036.6785522,
02,25c2,250701,5,1.0,1751389036.7264218,0.0
02,25c2,250701,5,0.0,1751389036.7733016,
02,25c2,250701,5,1.0,1751389036.8201706,0.0
02,25c2,250701,5,0.0,1751389036.8650508,
02,25c2,250701,5,1.0,1751389036.9268873,0.0
02,25c2,250701,5,0.0,1751389036.9747574,
02,25c2,250701,5,1.0,1751389037.0385866,0.0
02,25c2,250701,5,0.0,1751389037.070501,
02,25c2,250701,5,1.0,1751389037.2410457,0.0
02,25c2,250701,5,0.0,1751389037.271963,
02,25c2,250701,5,1.0,1751389037.3347943,0.0
02,25c2,250701,5,0.0,1751389037.380672,
02,25c2,250701,5,1.0,1751389037.4435072,0.0
02,25c2,250701,5,0.0,1751389037.474421,
02,25c2,250701,5,1.0,1751389037.5362558,0.0
02,25c2,250701,5,0.0,1751389037.567173,
02,25c2,250701,3,1.0,1751389045.3157475,1.0
02,25c2,250701,3,0.0,1751389045.347664,
02,25c2,250701,3,1.0,1751389045.4103794,0.0
02,25c2,250701,3,0.0,1751389045.4422662,
02,25c2,250701,3,1.0,1751389045.5060956,0.0
02,25c2,250701,3,0.0,1751389045.5380104,
02,25c2,250701,3,1.0,1751389045.569925,0.0
02,25c2,250701,3,0.0,1751389045.6173048,
02,25c2,250701,3,1.0,1751389045.665149,0.0
02,25c2,250701,3,0.0,1751389045.7131822,
02,25c2,250701,3,1.0,1751389045.7611103,0.0
02,25c2,250701,3,0.0,1751389045.808823,
02,25c2,250701,3,1.0,1751389045.8719947,0.0
02,25c2,250701,3,0.0,1751389045.9198935,
02,25c2,250701,3,1.0,1751389045.953774,0.0
02,25c2,250701,3,0.0,1751389046.0146115,
02,25c2,250701,3,1.0,1751389046.062484,0.0
02,25c2,250701,3,0.0,1751389046.1093888,
02,25c2,250701,3,1.0,1751389046.1731875,0.0
02,25c2,250701,3,0.0,1751389046.22109,
02,25c2,250701,3,1.0,1751389046.2689612,0.0
02,25c2,250701,3,0.0,1751389046.3317935,
02,25c2,250701,3,1.0,1751389046.3788574,0.0
02,25c2,250701,3,0.0,1751389046.442001,
02,25c2,250701,3,1.0,1751389046.489786,0.0
02,25c2,250701,3,0.0,1751389046.5368826,
02,25c2,250701,3,1.0,1751389046.584206,0.0
02,25c2,250701,3,0.0,1751389046.6480615,
02,25c2,250701,3,1.0,1751389046.6959362,0.0
02,25c2,250701,3,0.0,1751389046.7597651,
02,25c2,250701,3,1.0,1751389046.82257,0.0
02,25c2,250701,3,0.0,1751389046.8834076,
02,25c2,250701,3,1.0,1751389046.979179,0.0
02,25c2,250701,3,0.0,1751389047.0106397,
02,25c2,250701,4,1.0,1751389052.9917076,1.0
02,25c2,250701,4,0.0,1751389053.0385852,
02,25c2,250701,4,1.0,1751389053.0704966,0.0
02,25c2,250701,4,0.0,1751389053.1184783,
02,25c2,250701,4,1.0,1751389053.150417,0.0
02,25c2,250701,4,0.0,1751389053.1982656,
02,25c2,250701,4,1.0,1751389053.2451406,0.0
02,25c2,250701,4,0.0,1751389053.293012,
02,25c2,250701,4,1.0,1751389053.3408847,0.0
02,25c2,250701,4,0.0,1751389053.3887825,
02,25c2,250701,4,1.0,1751389053.4356303,0.0
02,25c2,250701,4,0.0,1751389053.4835026,
02,25c2,250701,4,1.0,1751389053.5463345,0.0
02,25c2,250701,4,0.0,1751389053.5942068,
02,25c2,250701,4,1.0,1751389053.658036,0.0
02,25c2,250701,4,0.0,1751389053.7049105,
02,25c2,250701,4,1.0,1751389053.7508173,0.0
02,25c2,250701,4,0.0,1751389053.7986605,
02,25c2,250701,4,1.0,1751389053.8461726,0.0
02,25c2,250701,4,0.0,1751389053.909003,
02,25c2,250701,4,1.0,1751389053.9558463,0.0
02,25c2,250701,4,0.0,1751389054.019677,
02,25c2,250701,4,1.0,1751389054.0675476,0.0
02,25c2,250701,4,0.0,1751389054.1134255,
02,25c2,250701,4,1.0,1751389054.1762607,0.0
02,25c2,250701,4,0.0,1751389054.2390916,
02,25c2,250701,4,1.0,1751389054.2869973,0.0
02,25c2,250701,4,0.0,1751389054.3507912,
02,25c2,250701,5,1.0,1751389062.6413915,1.0
02,25c2,250701,5,0.0,1751389062.689258,
02,25c2,250701,5,1.0,1751389062.7371294,0.0
02,25c2,250701,5,0.0,1751389062.7680466,
02,25c2,250701,5,1.0,1751389062.8159175,0.0
02,25c2,250701,5,0.0,1751389062.8479962,
02,25c2,250701,5,1.0,1751389062.8948712,0.0
02,25c2,250701,5,0.0,1751389062.942743,
02,25c2,250701,5,1.0,1751389062.990615,0.0
02,25c2,250701,5,0.0,1751389063.0380454,
02,25c2,250701,5,1.0,1751389063.085946,0.0
02,25c2,250701,5,0.0,1751389063.1498115,
02,25c2,250701,5,1.0,1751389063.1976917,0.0
02,25c2,250701,5,0.0,1751389063.2436955,
02,25c2,250701,5,1.0,1751389063.2915688,0.0
02,25c2,250701,5,0.0,1751389063.33944,
02,25c2,250701,5,1.0,1751389063.3873117,0.0
02,25c2,250701,5,0.0,1751389063.4342165,
02,25c2,250701,5,1.0,1751389063.4980855,0.0
02,25c2,250701,5,0.0,1751389063.5459626,
02,25c2,250701,5,1.0,1751389063.6087942,0.0
02,25c2,250701,5,0.0,1751389063.6407096,
02,25c2,250701,5,1.0,1751389063.7204957,0.0
02,25c2,250701,5,0.0,1751389063.752409,
02,25c2,250701,3,1.0,1751389070.500693,1.0
02,25c2,250701,3,0.0,1751389070.5637288,
02,25c2,250701,3,1.0,1751389070.5798314,0.0
02,25c2,250701,3,0.0,1751389070.6104298,
02,25c2,250701,3,1.0,1751389070.689315,0.0
02,25c2,250701,3,0.0,1751389070.705902,
02,25c2,250701,3,1.0,1751389070.768734,0.0
02,25c2,250701,3,0.0,1751389070.8165214,
02,25c2,250701,3,1.0,1751389070.8484368,0.0
02,25c2,250701,3,0.0,1751389070.9122355,
02,25c2,250701,3,1.0,1751389070.9601378,0.0
02,25c2,250701,3,0.0,1751389071.007012,
02,25c2,250701,3,1.0,1751389071.0548556,0.0
02,25c2,250701,3,0.0,1751389071.102728,
02,25c2,250701,3,1.0,1751389071.1665564,0.0
02,25c2,250701,3,0.0,1751389071.213432,
02,25c2,250701,3,1.0,1751389071.2762637,0.0
02,25c2,250701,3,0.0,1751389071.324136,
02,25c2,250701,3,1.0,1751389071.3710108,0.0
02,25c2,250701,3,0.0,1751389071.417884,
02,25c2,250701,3,1.0,1751389071.4657571,0.0
02,25c2,250701,3,0.0,1751389071.5285888,
02,25c2,250701,3,1.0,1751389071.5754852,0.0
02,25c2,250701,3,0.0,1751389071.6233654,
02,25c2,250701,3,1.0,1751389071.6692135,0.0
02,25c2,250701,3,0.0,1751389071.7150905,
02,25c2,250701,3,1.0,1751389071.7629874,0.0
02,25c2,250701,3,0.0,1751389071.8108337,
02,25c2,250701,3,1.0,1751389071.8736904,0.0
02,25c2,250701,3,0.0,1751389071.9215388,
02,25c2,250701,3,1.0,1751389071.9853678,0.0
02,25c2,250701,3,0.0,1751389072.0332406,
02,25c2,250701,3,1.0,1751389072.0801156,0.0
02,25c2,250701,3,0.0,1751389072.142949,
02,25c2,250701,3,1.0,1751389072.1909394,0.0
02,25c2,250701,3,0.0,1751389072.2542856,
02,25c2,250701,4,1.0,1751389077.1845882,1.0
02,25c2,250701,4,0.0,1751389077.216503,
02,25c2,250701,4,1.0,1751389077.2793336,0.0
02,25c2,250701,4,0.0,1751389077.3112502,
02,25c2,250701,4,1.0,1751389077.3591206,0.0
02,25c2,250701,4,0.0,1751389077.3900385,
02,25c2,250701,4,1.0,1751389077.43791,0.0
02,25c2,250701,4,0.0,1751389077.5007734,
02,25c2,250701,4,1.0,1751389077.5326886,0.0
02,25c2,250701,4,0.0,1751389077.578392,
02,25c2,250701,4,1.0,1751389077.6263752,0.0
02,25c2,250701,4,0.0,1751389077.6902046,
02,25c2,250701,4,1.0,1751389077.7380767,0.0
02,25c2,250701,4,0.0,1751389077.7859478,
02,25c2,250701,4,1.0,1751389077.8338203,0.0
02,25c2,250701,4,0.0,1751389077.8817265,
02,25c2,250701,4,1.0,1751389077.9295645,0.0
02,25c2,250701,4,0.0,1751389077.977437,
02,25c2,250701,4,1.0,1751389078.0253084,0.0
02,25c2,250701,4,0.0,1751389078.0881402,
02,25c2,250701,4,1.0,1751389078.150974,0.0
02,25c2,250701,4,0.0,1751389078.1968515,
02,25c2,250701,4,1.0,1751389078.2447214,0.0
02,25c2,250701,4,0.0,1751389078.2925944,
02,25c2,250701,4,1.0,1751389078.3554647,0.0
02,25c2,250701,4,0.0,1751389078.4023285,
02,25c2,250701,4,1.0,1751389078.4821208,0.0
02,25c2,250701,4,0.0,1751389078.5299594,
02,25c2,250701,4,1.0,1751389078.5778315,0.0
02,25c2,250701,4,0.0,1751389078.6257043,
02,25c2,250701,4,1.0,1751389078.6727693,0.0
02,25c2,250701,4,0.0,1751389078.720593,
02,25c2,250701,4,1.0,1751389078.80038,0.0
02,25c2,250701,4,0.0,1751389078.8472548,
02,25c2,250701,4,1.0,1751389081.8240786,0.0
02,25c2,250701,4,0.0,1751389081.8559928,
